ind,mother,father,generation
705768,705770,705769,3
660474,71713,71712,3
665103,652452,652451,3
676520,458524,458523,3
47802,47808,47807,3
710897,408431,408430,3
711188,711192,711191,3
711190,711194,711193,3
711223,252966,252965,3
408196,408204,408203,3
711234,671750,458025,3
712263,712271,712270,3
711493,269555,269554,3
714715,295147,295146,3
714717,658762,658761,3
715310,715314,715313,3
716208,667561,457779,3
716480,450448,861605,3
716580,716586,716585,3
716582,863647,863646,3
716608,716618,716617,3
716614,283529,283528,3
76860,76866,76865,3
752121,14516,14515,3
802407,802415,802414,3
42829,42841,42840,3
802434,802443,802442,3
802436,802445,802444,3
806517,806549,806548,3
828543,871641,871640,3
828549,616090,616089,3
17989,17995,17994,3
828617,407282,407281,3
116115,116117,116116,3
126571,828621,828620,3
828737,828741,828740,3
867128,867134,867133,3
828832,72960,72959,3
828850,57105,57104,3
828852,854277,854276,3
126335,126341,126340,3
859075,859083,859082,3
859079,222410,222409,3
860104,287560,287559,3
860784,64539,64538,3
861215,202910,202909,3
861325,861333,861332,3
862635,458514,458513,3
710601,101237,101236,3
863995,864005,864004,3
864219,864227,864226,3
294601,711715,711714,3
409311,283232,283231,3
460104,460114,460113,3
70378,63563,63562,3
75926,25186,25185,3
868585,65123,69207,3
63643,853992,63648,3
805840,806261,806260,3
17552,17566,17565,3
68599,55268,55267,3
68601,68611,68610,3
50264,50268,50267,3
28656,28658,28657,3
129026,129037,129036,3
129356,262359,262358,3
129360,129362,129361,3
129405,129409,129408,3
129413,129419,129418,3
129445,129447,129446,3
129456,0,0,3
130240,403983,403982,3
130258,77516,77515,3
468519,47859,47858,3
130889,130903,130902,3
131267,73514,73513,3
133007,133009,133008,3
134351,134353,134352,3
134363,134371,134370,3
135869,135877,135876,3
135882,280545,280544,3
135903,470678,470677,3
142675,142679,142678,3
144696,650024,650023,3
144704,144713,144712,3
144717,144725,144724,3
362225,362237,362236,3
144831,144835,144834,3
86669,73242,10536,3
219805,219881,219880,3
218104,218114,218113,3
218106,219795,219794,3
67910,67914,67913,3
73373,73385,73384,3
288724,288735,288734,3
288726,45328,45327,3
294863,863167,863166,3
296158,862688,862687,3
296367,133410,133409,3
410294,410296,410295,3
280927,70986,70985,3
127439,127443,127442,3
17968,215264,215263,3
442550,442556,442555,3
442613,442617,442616,3
442643,442649,442648,3
442664,600690,600689,3
442670,442674,442673,3
442715,442717,442716,3
442789,442791,442790,3
443713,443715,443714,3
443719,443723,443722,3
281591,281601,281600,3
53256,53260,53259,3
859162,859176,859175,3
710812,754405,754404,3
710814,710822,710821,3
710816,459232,459233,3
710818,710824,710823,3
409048,617457,617456,3
711238,458113,458112,3
141771,458070,458069,3
711434,222390,222389,3
711436,458510,458509,3
711438,860905,860904,3
711443,711447,711446,3
712261,859305,859304,3
715772,860854,860853,3
716166,716174,716173,3
453460,104454,104453,3
301338,66932,301339,3
276622,276624,276623,3
67365,20199,20198,3
362032,103734,103733,3
106447,106451,106450,3
601387,80945,80944,3
359753,66943,66942,3
47727,63753,63752,3
453651,120980,120979,3
54046,46395,46394,3
802432,802438,802437,3
828551,415935,415934,3
610590,610604,610603,3
673198,673201,673200,3
828844,76851,76850,3
828846,84408,84407,3
859081,754407,754406,3
860106,860120,708538,3
860842,860848,860847,3
860844,859430,859429,3
862633,862643,862642,3
408237,408192,408191,3
863564,42077,42076,3
864221,283212,283211,3
864223,864232,864231,3
867201,867213,867212,3
868400,868405,868404,3
285627,39416,39415,3
660456,46469,46468,3
466132,72741,72740,3
129054,129065,129064,3
129069,129082,129081,3
129368,129369,801781,3
278124,278128,278127,3
129467,129469,129468,3
129487,129508,129507,3
130098,130102,130101,3
130124,130126,130125,3
130841,130857,130856,3
130915,130923,130922,3
132977,132985,132984,3
217929,217935,217934,3
75477,27451,27450,3
217931,17607,17606,3
217933,217939,217938,3
112203,112207,112206,3
288721,288730,288729,3
672069,672073,672072,3
443276,443278,443277,3
443283,443287,443286,3
664472,664476,664475,3
863546,863550,863549,3
453458,453469,453468,3
900368,72296,72295,3
717563,717568,717567,3
717623,46951,46950,3
72884,65572,65571,3
717625,717631,121132,3
53279,53291,53290,3
78431,45360,45359,3
828584,73493,73492,3
828593,828597,828596,3
281569,281573,281572,3
828745,103523,103522,3
828889,204485,204484,3
860840,860846,860845,3
863544,863548,863547,3
863560,863566,863565,3
714465,713784,713783,3
868743,105379,105378,3
104666,44889,44888,3
868747,410072,410071,3
868836,868846,868845,3
868840,868854,868853,3
868842,284245,284244,3
130859,130875,130874,3
132946,132958,132957,3
672098,853759,853758,3
717561,717565,717564,3
717627,717633,717632,3
809167,809169,809168,3
828580,828582,828581,3
828602,73669,73668,3
408066,408071,408070,3
861322,861329,861328,3
868838,868850,868849,3
294717,0,0,3
460345,0,0,3
296372,0,0,3
410045,0,0,3
295175,0,0,3
423599,0,0,3
863494,0,0,3
294715,294722,294721,3
442565,442568,442567,3
442601,442605,442604,3
442764,442767,442766,3
716493,714903,714902,3
863202,863207,863206,3
674028,674031,674030,3
135888,135891,135890,3
294713,715405,715404,3
295659,404048,404047,3
442571,442574,442573,3
714755,714764,714763,3
716491,716498,716497,3
137797,137800,137799,3
137815,137818,137817,3
295661,295669,295668,3
296127,296132,296131,3
296182,296193,296192,3
442587,442590,442589,3
714761,862617,862616,3
712303,712308,861994,3
864342,864345,864344,3
137827,137830,137829,3
296129,711978,711977,3
296180,296189,296188,3
296370,296379,296378,3
297727,297734,297733,3
297731,297740,297739,3
716631,715081,715080,3
716495,861989,861988,3
711802,711813,711812,3
861895,715063,715062,3
861897,711912,711911,3
861938,711815,711814,3
863346,714592,714591,3
714624,714631,714630,3
294646,294645,294644,3
296368,296375,296374,3
297230,711996,711995,3
297729,297736,297735,3
714724,711912,711911,3
714759,714770,714769,3
715293,715298,715297,3
712005,482876,482875,3
861940,863060,863059,3
294731,294734,294733,3
296184,864179,864178,3
296186,296199,296198,3
714757,714766,714765,3
137629,137632,137631,3
460351,460354,460353,3
442800,857033,857032,3
715361,715180,715179,3
715607,109957,109956,3
859873,94998,94997,3
100150,100155,100154,3
130269,130272,130271,3
130709,130712,130711,3
145738,268973,268972,3
259438,259445,259444,3
288252,25492,25491,3
461573,461584,461583,3
859850,283551,283550,3
295148,295151,295150,3
295183,95414,95413,3
420593,260793,260792,3
359418,359436,359435,3
711167,95063,95179,3
711169,711176,711175,3
711171,459336,459335,3
709509,102266,102265,3
95613,95618,95617,3
95615,625525,625524,3
715295,0,0,3
460371,650260,650259,3
863450,710534,710533,3
715416,715419,715418,3
459519,459342,459341,3
715609,828488,828487,3
716167,40639,40638,3
716525,95186,95185,3
466061,827980,827979,3
860101,860113,860112,3
861942,861949,861948,3
402854,95512,95511,3
861532,402899,402898,3
863416,259447,259446,3
863498,460072,460071,3
827220,827229,827228,3
827218,827223,827222,3
709440,95452,95451,3
863992,863999,863998,3
866811,140084,140082,3
859484,859514,859513,3
863204,863142,863141,3
715804,827049,827048,3
16111,13956,13955,3
17549,17562,17561,3
63811,102774,102773,3
64032,64043,64042,3
116244,116249,116248,3
121428,10041,10040,3
129348,129351,129350,3
130702,130705,130704,3
403468,403483,403482,3
136041,260441,260440,3
137611,137614,137613,3
137620,703435,872080,3
137634,137637,137636,3
137771,137774,137773,3
144802,144805,144804,3
145721,145724,145723,3
145731,292655,292654,3
85781,12669,12668,3
217907,217914,217913,3
218229,218232,218231,3
65530,23419,23418,3
64386,64397,64396,3
288254,288265,288264,3
288256,288267,288266,3
295144,110032,110031,3
295185,295188,295187,3
280924,280935,280934,3
416401,270942,270941,3
433394,218380,218379,3
286534,612290,612289,3
442630,753550,753549,3
442738,442741,442740,3
442750,119007,119006,3
442770,209830,209829,3
97108,97113,97112,3
442794,97119,97118,3
442802,218079,218078,3
442807,84188,84187,3
442809,442813,427082,3
221574,300633,300632,3
111708,47566,47565,3
281602,68701,68700,3
660471,211213,211212,3
665100,17570,17569,3
658854,658875,658874,3
710894,16627,16626,3
710899,804042,804041,3
711224,859514,859513,3
714605,714608,714607,3
460061,460074,460073,3
654677,450448,450447,3
715311,863172,863171,3
716163,224967,224966,3
716169,715827,715826,3
716204,288703,288702,3
716477,111146,111145,3
716481,716484,716483,3
716523,715059,715058,3
861578,861583,861582,3
716609,459798,459796,3
716611,716622,716621,3
802408,802417,802416,3
806514,806523,806522,3
811569,451090,451089,3
203484,203488,43038,3
811573,37912,37911,3
109380,74273,74272,3
828538,283465,283464,3
871132,871137,357807,3
828878,828881,828880,3
860099,860108,860107,3
860779,710585,710584,3
860781,860786,860785,3
861216,861298,861297,3
861319,861327,861326,3
408160,859508,47813,3
402851,95365,95364,3
709579,225333,225332,3
862026,862029,862028,3
863496,710531,710530,3
654679,76313,76312,3
862760,862766,862765,3
863561,450639,450638,3
863990,674564,674563,3
667108,667127,667126,3
614868,614877,614876,3
864288,715059,715058,3
864290,613219,613218,3
466980,221573,221572,3
864374,76206,76205,3
864376,223215,223214,3
650243,650249,650248,3
42050,42059,42058,3
862777,862782,862781,3
711899,711904,711903,3
16113,10563,10562,3
17961,22911,41413,3
17963,215255,215254,3
21672,21691,21690,3
21674,21695,900121,3
63155,12663,12662,3
63157,40674,40673,3
26671,12316,12315,3
20582,20609,20608,3
75259,69515,69514,3
53886,53899,53898,3
100152,100159,100158,3
105246,63641,63640,3
106817,106824,106823,3
68604,103373,103372,3
49805,49826,49825,3
129042,214383,214382,3
129428,129431,129430,3
130109,866750,866749,3
130115,130118,130117,3
130251,857769,857768,3
271207,271218,271217,3
130265,718230,718229,3
207165,207210,207209,3
130279,130282,130281,3
132994,132997,132996,3
134380,134383,134382,3
134386,134389,134388,3
136013,136016,136015,3
136033,136036,136035,3
136044,136047,136046,3
136974,868903,71222,3
137775,137778,137777,3
137787,137790,137789,3
116014,116025,116024,3
111413,111418,111417,3
463392,463399,463398,3
144812,144815,144814,3
144828,259329,259328,3
145725,281129,281128,3
217905,65123,65122,3
104623,61190,85052,3
219802,219807,219806,3
63550,63563,63562,3
220599,16106,16105,3
851080,851093,851092,3
259440,259447,259446,3
283213,283230,283229,3
294844,294850,294849,3
294846,451412,451411,3
294859,294870,294869,3
294865,294877,294876,3
294867,294881,294880,3
295142,459259,459258,3
408193,408200,408199,3
127946,16519,16518,3
415944,214537,214536,3
658777,118521,118520,3
357930,32329,32328,3
127716,49828,49827,3
17965,49187,49186,3
416403,824943,824942,3
416746,855298,855297,3
416748,302500,302499,3
416752,416755,416754,3
416766,826358,826357,3
427967,151565,151564,3
427969,444343,444342,3
433392,420598,420597,3
442543,442546,442545,3
442620,288141,288140,3
442632,754343,754342,3
442652,142671,142670,3
442688,442691,442690,3
442695,122394,122393,3
442699,442702,442701,3
753484,753490,753489,3
442724,442728,442727,3
442729,92454,92453,3
442744,207160,207159,3
442754,442757,442756,3
442783,612313,612312,3
443331,443334,443333,3
443339,443342,443341,3
443345,146238,146237,3
443347,84646,84645,3
454430,454435,454434,3
454432,73050,73049,3
459974,459986,459985,3
459976,614471,614470,3
462553,42284,42283,3
652153,46496,46495,3
469362,17566,17565,3
471314,72960,72959,3
705767,208627,208626,3
660473,55779,55778,3
665102,665105,665104,3
676519,408122,408121,3
47801,47806,47805,3
710896,710902,710901,3
711187,222432,222431,3
711189,222449,222448,3
711222,458514,458513,3
408195,47808,47807,3
224336,224339,224338,3
712262,712269,712268,3
711492,703152,703151,3
714714,111135,111133,3
714716,283252,283251,3
715309,101239,101238,3
716207,670565,670564,3
716479,714826,714825,3
716579,716584,716583,3
716581,716046,716045,3
716607,716616,716615,3
716613,95151,95150,3
76859,76022,76021,3
49192,49207,49206,3
802406,802413,802412,3
42828,42839,42838,3
802433,802441,802440,3
802435,401683,401682,3
806516,806535,806534,3
828542,465245,465244,3
828548,614837,614836,3
17988,17993,17992,3
828616,854982,854981,3
116114,53201,53200,3
126569,223970,223969,3
828736,828739,828738,3
867127,857589,857588,3
828831,17997,17996,3
828849,63777,63776,3
828851,653053,653052,3
126334,466064,466063,3
859074,222449,222448,3
859078,859085,859084,3
860103,860118,860117,3
860783,10336,10335,3
861214,861296,861295,3
861324,861331,861330,3
862634,463757,463756,3
710600,658418,658417,3
863994,864003,864002,3
864218,864225,676553,3
294600,294606,294605,3
409310,283230,283229,3
460103,283228,283227,3
70377,67718,67717,3
75925,75930,75929,3
868584,67407,67406,3
63642,55464,55463,3
805839,806258,806257,3
17551,17564,17563,3
68598,10021,10020,3
68600,103527,103526,3
50263,21078,21077,3
28655,16430,16429,3
129025,129028,129027,3
129355,128440,128439,3
129359,713424,713423,3
129404,129407,129406,3
129412,129415,129414,3
129444,91443,91442,3
129455,129458,129457,3
130239,130242,130241,3
130257,130260,130259,3
468518,298824,298823,3
130888,130891,130890,3
131266,43661,43660,3
133006,456028,456027,3
134350,109618,109617,3
134362,134365,134364,3
135868,135871,135870,3
135881,135883,84661,3
135902,828891,828890,3
142674,142677,142676,3
144695,144698,144697,3
144703,144706,144705,3
144716,144719,144718,3
362224,362235,362234,3
144830,144833,144832,3
86668,86671,86670,3
219804,219850,219849,3
218103,218110,218109,3
218105,219764,219763,3
67909,67912,67911,3
73372,73383,73382,3
288723,288732,288731,3
288725,288738,288737,3
294862,294875,294874,3
296157,296160,296159,3
296366,716544,716543,3
410293,853795,853794,3
280926,251107,251106,3
127438,127441,127440,3
17967,215262,215261,3
442549,442552,442551,3
442612,442615,442614,3
442642,442645,442644,3
442663,442666,442665,3
442669,442672,442671,3
442714,439071,439069,3
442788,116763,116762,3
443712,462871,462870,3
443718,443721,443720,3
281590,281599,281598,3
53255,13665,13664,3
859161,710381,710380,3
710811,110830,110829,3
710813,710820,710819,3
710815,222382,222381,3
710817,754409,754408,3
409047,459298,459297,3
711237,459313,459312,3
141770,711033,711032,3
711433,222434,222433,3
711435,711441,711440,3
711437,408080,408079,3
711442,711445,711444,3
712260,712267,712266,3
715771,715776,715775,3
716165,716172,121949,3
453459,453472,453471,3
301337,13059,13058,3
276621,11209,11208,3
67364,75617,75616,3
362031,276659,50648,3
106446,69666,69665,3
601386,601389,601388,3
359752,42206,42205,3
47726,47733,47732,3
453650,85020,85019,3
54045,54056,54055,3
802431,42839,42838,3
828550,410120,410119,3
610589,610602,610601,3
673197,25437,25436,3
828843,416026,416025,3
828845,121431,121430,3
859080,859087,859086,3
860105,17445,17444,3
860841,703148,703147,3
860843,860867,860866,3
862632,862641,862640,3
408236,408189,408188,3
863563,215548,215547,3
864220,864230,864229,3
864222,863167,863166,3
867200,867211,867210,3
868399,868403,868402,3
285626,222991,222990,3
660455,62087,62086,3
466131,54498,54497,3
129053,129056,129055,3
129068,129071,129070,3
129367,862338,862337,3
278123,615864,615863,3
129466,616435,616434,3
129486,129489,129488,3
130097,130100,130099,3
130123,107737,107736,3
130840,130843,130842,3
130914,130917,130916,3
132976,132979,132978,3
217928,15579,15578,3
75476,75483,75482,3
217930,75437,75436,3
217932,217937,217936,3
112202,112205,112204,3
288720,53451,53450,3
672068,672071,672070,3
443275,667274,667273,3
443282,443285,443284,3
664471,664474,664473,3
715773,715778,715777,3
453457,453467,453466,3
900367,104243,104242,3
717562,466088,102461,3
717622,217518,217517,3
72883,65570,65569,3
717624,717629,717628,3
53278,29098,29097,3
78430,78433,78432,3
828583,17489,17488,3
828592,828595,828594,3
281568,281571,281570,3
66909,66914,66913,3
828888,828891,828890,3
860839,859077,859076,3
863543,862710,862709,3
863545,859514,859513,3
863559,457888,457887,3
714464,714471,714470,3
868742,24653,24652,3
104665,104668,104667,3
868746,470166,470165,3
868835,870580,870579,3
868839,868852,868851,3
868841,868856,868855,3
130858,130861,130860,3
132945,132948,132947,3
672097,672100,672099,3
717560,607281,607280,3
717626,220689,220688,3
809166,471756,471755,3
828579,807935,807934,3
828601,828605,828604,3
408065,408069,408068,3
861321,463759,463758,3
868837,868848,868847,3
137818,0,0,4
218232,0,0,4
294645,0,0,4
294722,0,0,4
404048,0,0,4
296132,0,0,4
442568,0,0,4
442570,0,0,4
442590,0,0,4
442605,0,0,4
442607,0,0,4
